user_id,display_name,reputation,gold_badges,silver_badges,bronze_badges,days_since_last_access,kmeans_cluster,kmeans_level,quality_score
1159478,Servy,203818,27,348,470,6,0,Weak,0.047393659
153982,Keith Hill,203776,44,370,377,47,0,Weak,0.050974541
41661,Norman Ramsey,203689,62,375,541,19,0,Weak,0.057711306
7108653,Tanaike,203559,12,126,222,5,0,Weak,0.033894556
13070,Mark B,203415,27,339,332,5,0,Weak,0.044161396
1084437,Jukka K. Korpela,203132,39,282,409,7,0,Weak,0.047290928
1873365,Thierry Templier,202676,44,407,366,235,0,Weak,0.057370469
3560,John Millikin,201940,41,217,228,2763,2,Average,0.13000865
2970947,Elliott Frisch,201926,20,166,265,5,0,Weak,0.037244652
1630171,Ansgar Wiechers,201678,27,288,363,953,2,Average,0.073663396
1676363,ianhanniballake,201455,31,509,484,5,0,Weak,0.051701948
1103872,Marko Topolnik,201076,31,337,455,5,0,Weak,0.047332259
869736,Louis Wasserman,200487,26,367,437,5,0,Weak,0.046396242
2147,Jason Baker,200477,140,388,522,2611,2,Average,0.157067898
244296,Cristian,200440,63,361,265,311,0,Weak,0.060585859
20654,OscarRyz,200009,119,399,577,12,0,Weak,0.071021363
367456,hakre,199988,55,455,869,8,0,Weak,0.064042432
240443,Amadan,199648,23,254,321,7,0,Weak,0.040765343
546861,romainl,199495,22,301,340,5,0,Weak,0.041875053
342235,Freewind,199218,163,457,741,425,0,Weak,0.098647313
4653,leora,198067,370,911,1395,27,0,Weak,0.155843309
128165,Gabriele Petrioli,197014,35,276,331,5,0,Weak,0.043718832
164835,Kent,196817,36,248,317,5,0,Weak,0.043014328
10035985,Andrej Kesely,196016,15,60,105,6,0,Weak,0.029667247
5157454,Ori Drori,195776,32,243,234,5,0,Weak,0.040097881
1694,Eli Courtwright,194855,69,224,257,7,0,Weak,0.048390409
3171,David Webb,194661,57,319,302,19,0,Weak,0.049070588
7429447,undetected Selenium,194657,44,305,387,5,0,Weak,0.047237438
4639,Edward Tanguay,194208,321,732,1068,327,0,Weak,0.143078469
1270695,A5C1D2H2I1M1N2O1R2T1,194067,31,417,497,5,0,Weak,0.049015969
4872,Ray,193806,99,229,206,12,0,Weak,0.054129584
48082,Cheeso,193395,106,487,734,13,0,Weak,0.072517548
260127,prosseek,193393,228,588,892,51,0,Weak,0.106542014
949476,dfsq,193343,26,244,261,5,0,Weak,0.039031718
2308683,OneCricketeer,193118,20,147,277,5,0,Weak,0.035917506
13531,Michael Myers,192679,47,301,297,10,0,Weak,0.045791014
454533,Explosion Pills,192527,56,341,417,56,0,Weak,0.052673773
836330,Mark,192522,32,564,580,5,0,Weak,0.053970372
266304,Alex Poole,192420,11,199,350,5,0,Weak,0.036493513
874188,tripleee,191943,37,319,370,97,0,Weak,0.048175879
2402272,John Bollinger,191935,11,103,211,6,0,Weak,0.031421785
23528,Daniel A. White,191789,49,389,474,5,0,Weak,0.051640053
44330,Jason S,190724,176,638,1013,5,0,Weak,0.096766432
114066,Janusz,190052,115,306,373,29,0,Weak,0.062974479
17516,AnthonyWJones,189774,35,236,307,7,0,Weak,0.041442623
89391,miku,189372,47,314,317,5,0,Weak,0.045898133
465183,Gilles Qu&#233;not,188296,43,232,230,8,0,Weak,0.041331147
62076,Alex Wayne,188268,52,329,363,42,0,Weak,0.04935246
546730,brunnerh,188166,30,363,434,5,0,Weak,0.045495711
2648,D&#243;nal,187662,177,590,852,11,0,Weak,0.092294747
47738,rahul,187580,50,240,266,2178,2,Average,0.112795555
2319407,Dmitrii Bychenko,187576,20,178,231,5,0,Weak,0.034860171
145190,meder omuraliev,187260,76,402,443,9,0,Weak,0.056812642
9990,Marcelo Cantos,187208,40,338,366,147,0,Weak,0.050128459
582,Lily Ballard,186787,34,390,350,254,0,Weak,0.052912195
425275,Šime Vidas,186706,66,290,392,405,0,Weak,0.06360579
82187,Adam Robinson,186168,36,294,351,1477,2,Average,0.090151685
165673,Yarin,186111,156,414,531,449,0,Weak,0.090679196
416467,kindall,185487,36,291,321,5,0,Weak,0.042512627
978917,ruakh,184893,29,292,324,5,0,Weak,0.040954817
51518,Devoted,184859,43,94,112,5496,1,Strong,0.210017957
1011995,Daniel Fischer,184514,19,319,436,1818,2,Average,0.099339854
714501,cnicutar,183812,26,378,399,2314,2,Average,0.117070931
721269,David Schwartz,183779,18,229,294,5,0,Weak,0.03635138
3333,Paul Tomblin,183696,59,324,412,15,0,Weak,0.050388468
4342498,NathanOliver,183635,29,324,440,5,0,Weak,0.043957386
14637,Thomas,183568,57,383,511,6,0,Weak,0.053025298
1057,Harley Holcombe,183534,15,73,63,6,0,Weak,0.027382347
67606,Pablo Santa Cruz,182062,33,250,300,7,0,Weak,0.040117815
477878,Joachim Isaksson,181967,28,299,309,13,0,Weak,0.040424996
15416,MSalters,181804,12,171,377,20,0,Weak,0.035753354
5070879,Lukasz Szozda,181797,26,279,326,5,0,Weak,0.039634539
11654,CL.,181793,18,241,282,10,0,Weak,0.036246709
91,Michael Stum,181671,120,412,541,5,0,Weak,0.068084118
102937,Robert Harvey,181658,48,349,516,5,0,Weak,0.050103317
2141635,Padraic Cunningham,181231,30,264,327,89,0,Weak,0.042824749
235698,Mark Tolonen,180890,26,184,279,5,0,Weak,0.036464936
1204143,nneonneo,180805,37,333,413,5,0,Weak,0.044983187
1695906,Michael - sqlbot,180665,28,388,458,6,0,Weak,0.045130801
1902010,ceejayoz,180602,42,311,382,5,0,Weak,0.044936964
602276,Andrie,180224,52,456,505,352,0,Weak,0.063913408
295783,mplungjan,180116,29,183,246,5,0,Weak,0.036304353
497418,zzzzBov,180016,57,328,375,5,0,Weak,0.048426475
5380,Kent Boogaart,179636,39,401,398,234,0,Weak,0.053702525
58808,Ionuț G. Stan,179549,19,196,206,8,0,Weak,0.033513077
19750,Josh Lee,179417,39,279,282,1191,2,Average,0.079021042
572670,amit,178985,27,246,348,96,0,Weak,0.042139728
1707091,rgettman,178733,30,282,365,5,0,Weak,0.04101861
12500315,Allan Cameron,178621,7,71,118,5,0,Weak,0.026041169
712649,Mathias R. Jessen,178576,13,175,234,5,0,Weak,0.03209461
500584,agf,178312,45,300,241,235,0,Weak,0.049366912
3923281,Alex Riley,178148,46,274,247,8,0,Weak,0.04191426
813,Paige Ruten,177435,37,183,199,380,0,Weak,0.048661693
270591,Slauma,177433,60,407,424,4073,1,Strong,0.180950571
271616,Joshua Ulrich,177432,33,357,429,218,0,Weak,0.051275732
123527,Simone Carletti,177373,50,371,370,5,0,Weak,0.047327169
314488,Pranay Rana,177302,37,245,267,1881,2,Average,0.099196822
40347,Dirk Vollmar,177274,53,262,318,113,0,Weak,0.047964494
309308,Michael Mrozek,176965,29,172,179,5,0,Weak,0.034213566
246342,Alex K.,176819,32,277,299,5,0,Weak,0.03969024
1965,FlySwat,176417,75,249,314,5500,1,Strong,0.22382522
1240763,Gary Russell,175922,14,169,195,207,0,Weak,0.037428314
429846,Gavin Simpson,175713,28,406,461,5,0,Weak,0.044889414
871050,Madara&#39;s Ghost,175660,52,274,314,17,0,Weak,0.044643196
790387,Burhan Khalid,175526,20,255,292,181,0,Weak,0.041813903
3297613,Avinash Raj,175322,32,247,289,196,0,Weak,0.044709349
572644,Daniel Hilgarth,175036,41,347,450,50,0,Weak,0.047632005
324364,joran,174636,34,439,485,5,0,Weak,0.047309666
1338292,Ja͢ck,174263,39,270,317,211,0,Weak,0.047703361
813602,Ingo Karkat,174191,16,265,341,41,0,Weak,0.037550456
5221944,Mikhail Berlyant,174020,10,173,251,7,0,Weak,0.031200674
264697,Steven,173809,27,355,453,5,0,Weak,0.043144018
3309790,songyuanyao,173570,16,328,433,5,0,Weak,0.039645451
87698,Heinzi,173477,61,388,555,5,0,Weak,0.053589833
1501794,Rahul Tripathi,173392,33,292,341,371,0,Weak,0.052324492
126214,Lennart Regebro,173371,45,230,254,543,0,Weak,0.057281654
1509264,MT0,173261,12,70,136,5,0,Weak,0.026806911
99834,sorin,173064,195,583,863,5,0,Weak,0.094263007
981959,Jonathan Wakely,172529,28,360,540,5,0,Weak,0.045165947
501250,cdhowie,172520,25,303,324,5,0,Weak,0.038646382
247243,Misha Moroshko,172433,231,522,762,266,0,Weak,0.107055946
113570,Philippe Leybaert,172398,33,213,224,7,0,Weak,0.036406226
817643,StoryTeller - Unslander Monica,172172,23,402,482,5,0,Weak,0.043662945
39430,D&#39;Arcy Rittich,172083,41,298,287,23,0,Weak,0.04183698
1782465,Angew is no longer proud of SO,172057,18,378,479,6,0,Weak,0.04198183
122718,usr,171814,38,252,380,855,0,Weak,0.068607443
6509,tim_yates,171759,29,359,354,13,0,Weak,0.041539417
1175966,charlietfl,171698,14,125,154,1448,2,Average,0.074531979
9204,Alexey Romanov,171623,39,330,509,11,0,Weak,0.0463856
57428,sharptooth,171435,110,547,1023,1645,2,Average,0.129888775
51685,AKX,171410,17,149,230,5,0,Weak,0.031387521
48015,Christoph,170987,37,189,244,590,0,Weak,0.055575815
50476,Bart Kiers,170959,38,308,297,7,0,Weak,0.040936474
137350,Vladimir,170919,36,392,313,412,0,Weak,0.055520687
745,dbr,170653,70,284,349,1033,2,Average,0.081292345
42346,mechanical_meat,170542,25,238,231,5,0,Weak,0.034994573
19679,Brad Larson,170312,45,401,574,160,0,Weak,0.055210571
7252182,mm8,170114,10,71,102,516,0,Weak,0.041494891
419970,Raynos,169997,57,359,399,431,0,Weak,0.061825761
8747,Robᵩ,169596,20,251,323,7,0,Weak,0.036062955
478884,Tim Williams,169437,8,104,144,5,0,Weak,0.026305064
352765,Spudley,169302,39,240,309,328,0,Weak,0.049948203
418556,Andrew Thompson,168987,42,224,441,34,0,Weak,0.043701639
2897748,Dmitri T,168928,6,91,149,110,0,Weak,0.028958959
55075,kenorb,168919,96,714,796,9,0,Weak,0.073097393
252228,Martin Honnen,168878,6,101,123,5,0,Weak,0.025269641
314166,sawa,168778,51,288,402,1875,2,Average,0.104810467
247533,Rex Kerr,168081,27,326,411,665,0,Weak,0.061859664
221700,peterSO,167862,32,305,293,20,0,Weak,0.039445989
3358272,r2evans,167856,8,92,176,5,0,Weak,0.026520835
462627,Praveen Kumar Purushothaman,167493,27,215,262,89,0,Weak,0.037876472
35364,hasen,167394,66,199,235,23,0,Weak,0.04355627
14660,Schwern,167322,28,226,372,37,0,Weak,0.039012865
144424,Adriaan Stander,167144,32,294,288,60,0,Weak,0.040279516
783119,LazyOne,166839,49,420,422,5,0,Weak,0.047864422
4668,Alana Storm,166562,96,422,624,259,0,Weak,0.070778699
790695,James Allardice,166407,22,335,316,6,0,Weak,0.037708966
24545,Yuval Adam,165966,95,318,407,93,0,Weak,0.058313267
283366,Phil,165765,25,265,269,11,0,Weak,0.035941802
942852,Nitzan Tomer,165733,51,330,307,179,0,Weak,0.049304531
9209546,jpp,165621,37,302,363,127,0,Weak,0.045102648
338665,ircmaxell,165584,36,269,316,389,0,Weak,0.051496179
10008173,David Maze,165257,47,264,306,5,0,Weak,0.041369562
415448,Michael Kay,165108,11,98,173,5,0,Weak,0.02688934
5424988,The fourth bird,164875,16,61,75,5,0,Weak,0.025082798
128983,hap497,164841,43,86,103,1862,2,Average,0.091341623
13627,driis,164795,46,272,345,511,0,Weak,0.058192883
10498828,forpas,164779,10,51,85,5,0,Weak,0.02372817
1227923,Alexey Mezenin,164460,27,309,287,117,0,Weak,0.040919021
33732,Rob Kennedy,163727,23,288,481,5,0,Weak,0.040063254
362536,Brad,163644,57,381,559,5,0,Weak,0.051318891
166339,Asaph,163535,25,204,204,13,0,Weak,0.033005207
220819,Jacob Relkin,163523,35,352,321,12,0,Weak,0.040892619
348785,kev,163188,49,286,282,34,0,Weak,0.042422703
524368,datenwolf,163150,13,197,316,8,0,Weak,0.032359383
980833,Josh O&#39;Brien,162999,29,381,466,5,0,Weak,0.04298568
25646,bbum,162753,23,276,360,190,0,Weak,0.042972931
785065,loganfsmyth,162456,31,349,259,6,0,Weak,0.038274168
4952130,Dimitris Fasarakis Hilliard,162267,35,282,265,678,0,Weak,0.059214742
76337,John Saunders,161952,26,252,403,1266,2,Average,0.078180794
1210329,geocodezip,161594,14,228,257,5,0,Weak,0.031683764
329769,BrokenGlass,161429,28,297,339,136,0,Weak,0.042197366
17172,coobird,161390,35,216,228,846,0,Weak,0.062232788
762073,xdazz,161168,38,255,278,64,0,Weak,0.039897504
128421,the Tin Man,160914,44,222,308,10,0,Weak,0.039418399
135978,Sean Vieira,160657,34,321,297,12,0,Weak,0.039106519
46646,user46646,160619,46,83,84,4708,1,Strong,0.181542346
438992,Dave Newton,160545,27,264,311,5,0,Weak,0.036378493
1155209,jewelsea,160517,15,385,426,5,0,Weak,0.038756009
5221149,Andreas,160185,13,164,262,1602,2,Average,0.08082249
871026,Reimeus,160169,16,226,283,5,0,Weak,0.032453914
811,Shog9,160164,36,237,242,11,0,Weak,0.036472605
1708801,Shafik Yaghmour,159975,45,467,779,7,0,Weak,0.054768521
14069,oz10,159626,28,99,129,653,0,Weak,0.049657126
39321,Svish,159384,183,480,637,8,0,Weak,0.082800273
62082,Michelle Tilley,159365,40,379,312,86,0,Weak,0.044197874
171318,hek2mgl,159339,31,263,280,15,0,Weak,0.036744743
1600898,user4815162342,159201,22,351,420,5,0,Weak,0.03928514
93623,Fredrik M&#246;rk,158721,31,296,349,9,0,Weak,0.038657512
1709587,Mark Amery,158619,94,435,478,6,0,Weak,0.058376113
2410359,chux,158568,17,160,311,5,0,Weak,0.031643717
567292,ecatmur,158387,28,312,387,694,0,Weak,0.060897713
159145,Dai,158334,31,315,440,5,0,Weak,0.040834497
285587,Your Common Sense,158183,42,226,374,5,0,Weak,0.039946306
1542290,Mr. Alien,158010,36,307,287,13,0,Weak,0.038717001
364696,ShadowRanger,157964,12,223,318,5,0,Weak,0.031950288
120955,StriplingWarrior,157625,29,261,326,5,0,Weak,0.036692245
993547,Patrick Hofman,157624,23,270,343,524,0,Weak,0.052424163
501696,Blackbelt,157615,31,308,310,14,0,Weak,0.038092486
244128,maerics,157572,47,278,299,31,0,Weak,0.041322651
65696,SingleNegationElimination,157198,35,270,306,1223,2,Average,0.076500533
905,Keith,157052,82,314,454,5,0,Weak,0.052338159
2688,Brian Dukes,156860,25,152,176,18,0,Weak,0.030556225
791604,Daniel Wagner,156135,10,231,393,5,0,Weak,0.033036279
1025118,Vlad Mihalcea,156070,85,600,985,5,0,Weak,0.070390534
71522,David Wolever,155918,95,366,514,31,0,Weak,0.058321358
445131,Eric Leschinski,155427,96,423,337,206,0,Weak,0.061486073
89771,Alix Axel,155369,100,406,509,406,0,Weak,0.072051715
514749,pimvdb,155247,80,313,358,3084,1,Strong,0.147553822
1630618,vacawama,155100,32,283,315,11,0,Weak,0.037454292
489564,RNA,155089,17,56,75,321,0,Weak,0.033948543
1120273,Dietmar K&#252;hl,154811,18,239,396,9,0,Weak,0.035010818
649665,James Kanze,154767,20,192,338,112,0,Weak,0.036477702
247696,Flimm,154636,49,284,295,8,0,Weak,0.040689303
1695960,Robert Crovella,154444,12,255,301,5,0,Weak,0.031804868
27862,user123444555621,154370,27,118,126,171,0,Weak,0.033738529
6361531,Scott Boston,154339,15,160,207,5,0,Weak,0.0284069
5393381,MSeifert,154276,41,356,378,5,0,Weak,0.042082469
84201,Jitendra Vyas,153953,240,589,873,928,2,Average,0.131483141
1269037,Dan Dascalescu,153819,66,336,422,58,0,Weak,0.04980615
1903366,lukasgeiter,153810,29,350,279,5,0,Weak,0.037091148
4851590,Scott Craner,153525,10,52,88,11,0,Weak,0.022503014
101361,laalto,153385,68,293,306,1024,2,Average,0.077528042
1081897,D Stanley,153267,12,190,258,5,0,Weak,0.029329924
223386,hsz,152793,63,269,320,8,0,Weak,0.043784298
4593267,chqrlie,152768,12,146,232,5,0,Weak,0.027760813
266143,CodeCaster,152714,24,237,287,875,2,Average,0.061253888
1333873,Golo Roden,152599,102,319,445,199,0,Weak,0.062301551
1906307,Louis,152354,28,289,332,1442,2,Average,0.0822238
577088,senderle,152151,36,219,244,1611,2,Average,0.085973931
244297,Eugene Yarmash,152024,44,347,391,5,0,Weak,0.042537009
325418,nonopolarity,152020,142,499,788,153,0,Weak,0.080909621
305,Mark Biek,151949,54,160,201,208,0,Weak,0.043134479
2501279,Guru Stron,151760,11,189,237,5,0,Weak,0.028434466
41116,Abizern,151680,41,209,260,42,0,Weak,0.037227358
97101,markdorison,151622,27,58,72,216,0,Weak,0.032358045
2313887,Neil Lunn,151468,36,356,327,1657,2,Average,0.092068672
4238408,Quang Hoang,151148,11,64,86,20,0,Weak,0.022910913
4766,Daryl Spitzer,150952,77,160,181,42,0,Weak,0.04243069
96656,Mathias Bynens,150704,54,224,255,7,0,Weak,0.039103929
141172,Eric J.,150700,65,353,563,21,0,Weak,0.051371951
601179,gdoron,150671,59,302,376,5,0,Weak,0.044419782
615754,nnnnnn,150447,30,210,247,832,0,Weak,0.059487249
3545273,Serge Ballesta,150181,13,137,268,5,0,Weak,0.02821591
1870803,Yuval Itzchakov,150084,32,276,333,6,0,Weak,0.036860493
1140579,Siddharth Rout,149917,18,213,259,6,0,Weak,0.030771458
1715579,p.s.w.g,149606,31,307,339,595,0,Weak,0.056111274
859154,Royi Namir,149288,145,504,833,5,0,Weak,0.077576309
383861,bdoughan,149217,25,309,411,15,0,Weak,0.037845711
2196460,hotkey,149182,43,392,333,5,0,Weak,0.04166076
1832058,furas,148927,12,121,171,5,0,Weak,0.025405303
135531,AdaTheDev,148354,28,215,204,86,0,Weak,0.034209296
1298762,Adil,148338,25,217,207,25,0,Weak,0.031702845
18300,Alex. S.,148254,21,58,62,50,0,Weak,0.025071407
44389,Noldorin,148139,56,274,308,7,0,Weak,0.041417899
257182,RobG,148136,32,180,216,13,0,Weak,0.032255256
4725,Tom Hawtin - tackline,147672,30,222,314,9,0,Weak,0.034619405
298661,Puppy,147537,40,271,483,40,0,Weak,0.042492674
9473764,Nick,147470,23,67,106,84,0,Weak,0.027630762
903061,Gregor Thomas,147451,22,185,320,5,0,Weak,0.032007701
13508,&#193;lvaro Gonz&#225;lez,147323,45,282,378,7,0,Weak,0.040520899
2830850,Tarun Lalwani,147268,11,218,279,15,0,Weak,0.029675619
16940,Simon_Weaver,147171,92,689,724,80,0,Weak,0.069482384
32632,Charles Bretana,147092,24,158,219,39,0,Weak,0.030746728
146325,APC,146871,20,180,289,20,0,Weak,0.031189802
1119701,ouah,146853,16,289,338,49,0,Weak,0.034608788
140740,DigitalRoss,146849,25,255,338,1045,2,Average,0.067582834
741747,The Alpha,146629,30,294,313,7,0,Weak,0.0359434
266795,Peter Lyons,146592,32,285,281,137,0,Weak,0.039643911
561731,Naftali,146580,41,248,304,32,0,Weak,0.03800877
201952,josh3736,146250,34,227,273,5,0,Weak,0.034426349
9072753,KamilCuk,146153,8,86,155,5,0,Weak,0.023046272
464581,Cheers and hth. - Alf,146141,15,218,342,20,0,Weak,0.03192636
1755598,CodeWizard,145976,22,162,181,7,0,Weak,0.028405409
345031,mario,145823,20,243,293,212,0,Weak,0.038600028
1249581,VisioN,145686,35,287,292,20,0,Weak,0.036748652
5441,Darryl Hein,145521,96,225,265,36,0,Weak,0.04895609
78374,Stefano Borini,145083,103,310,448,489,0,Weak,0.070621035
848164,Ram,144869,16,174,201,27,0,Weak,0.028239366
152602,Lee,144742,20,243,292,10,0,Weak,0.032006372
90848,Laurence Gonsalves,144562,38,264,315,20,0,Weak,0.037266669
2231815,rakib_,144485,4,22,28,9,0,Weak,0.017963182
67,Rex M,144448,34,292,315,88,0,Weak,0.03912357
95382,Michael Krelin - hacker,144375,25,200,177,231,0,Weak,0.036721755
851273,Jon Lin,144371,29,227,224,5,0,Weak,0.032009711
1209279,Levon,144072,35,205,194,172,0,Weak,0.03750978
9097906,Littlefoot,144031,15,42,65,7,0,Weak,0.021518899
1766831,Rick James,143729,15,144,255,5,0,Weak,0.027674178
85785,mythz,143576,31,253,400,14,0,Weak,0.036962342
546661,Peter Olson,143573,49,210,250,5,0,Weak,0.036563331
49485,Sophie Alpert,143570,37,230,244,11,0,Weak,0.034373961
54964,L&#233;o L&#233;opold Hertz 준영,143206,192,468,721,1790,2,Average,0.140898542
78845,johnsyweb,143082,26,197,253,5,0,Weak,0.031142804
1108891,Shaun Luttin,142956,93,445,496,6,0,Weak,0.056662724
1252759,Jon Clements,142864,34,254,288,537,0,Weak,0.051805277
6819,Darrel Miller,142708,32,202,246,18,0,Weak,0.032805079
388520,zwol,142696,39,272,389,5,0,Weak,0.038519388
1505939,M.M,142694,26,224,401,5,0,Weak,0.03483874
492405,vcsjones,142233,34,301,295,12,0,Weak,0.03617507
165737,Anurag,142183,37,223,262,599,0,Weak,0.053134761
772035,Paul,142123,28,285,272,8,0,Weak,0.033856083
39933,genehack,142118,1,27,26,401,0,Weak,0.029515788
13913,Patrick Desjardins,141719,89,299,346,283,0,Weak,0.058069059
207248,SiegeX,141625,25,150,159,408,0,Weak,0.040526895
403671,Simon Mourier,141503,22,269,320,5,0,Weak,0.033020228
3788176,Andy Turner,141075,11,169,263,5,0,Weak,0.027134934
104015,omg,140918,145,292,351,1180,2,Average,0.098976765
1531124,GhostCat,140839,28,191,262,5,0,Weak,0.031353991
6451573,Jean-Fran&#231;ois Fabre,140832,24,179,246,5,0,Weak,0.029858773
123109,Greg Bacon,140741,34,196,253,6,0,Weak,0.032628437
23501,Ateş G&#246;ral,140570,27,142,191,12,0,Weak,0.028744367
4249,matt b,140415,66,287,352,47,0,Weak,0.045115798
995876,Esailija,140365,24,280,328,1457,2,Average,0.079928276
98117,hammar,140356,18,310,388,2393,2,Average,0.110300559
6277151,tony19,140199,24,281,354,87,0,Weak,0.036888152
92315,Fabien M&#233;nager,140175,3,45,61,5,0,Weak,0.018238039
653364,joris,140127,37,258,207,5,0,Weak,0.033533883
872395,nemesv,140068,16,424,364,7,0,Weak,0.035826151
69545,Rainer Joswig,140038,11,230,357,7,0,Weak,0.030383438
3702797,Kaiido,139694,15,266,333,5,0,Weak,0.031428265
89806,moinudin,139480,45,195,219,57,0,Weak,0.035792088
5246885,Alex Mamo,139480,18,171,202,5,0,Weak,0.02722397
2598,jjnguy,139450,54,298,328,15,0,Weak,0.041010107
569436,Mikael Eriksson,139420,22,224,293,6,0,Weak,0.031228659
31582,Gareth,139416,36,152,158,5,0,Weak,0.029887638
5260024,Jonas Wilms,139357,20,164,164,5,0,Weak,0.02669078
354577,Chris,139187,139,317,293,7,0,Weak,0.059374425
251153,zneak,139149,48,271,344,228,0,Weak,0.046169011
334519,Travis Brown,139098,12,384,689,419,0,Weak,0.05400816
301832,Donal Fellows,139043,19,162,222,5,0,Weak,0.027623581
7473,Laurie Young,138944,13,50,56,202,0,Weak,0.026577817
2756719,T.C.,138881,18,307,440,7,0,Weak,0.035225185
153285,Potatoswatter,138823,29,281,436,262,0,Weak,0.045145426
562769,Martin Thoma,138818,174,691,1057,6,0,Weak,0.091505977
284795,Colonel Panic,138657,98,420,483,10,0,Weak,0.056517879
40005,Ayman Hourieh,138646,23,149,116,156,0,Weak,0.03072166
7586,Kobi,138585,41,259,302,17,0,Weak,0.036658286
119527,Jonathon Reinhart,138543,38,266,347,6,0,Weak,0.03674575
64004,gahooa,138510,14,101,104,6,0,Weak,0.022630127
1743880,Tunaki,138265,46,372,446,2938,1,Strong,0.136195752
548696,Tadeck,138210,28,156,201,237,0,Weak,0.036327843
83805,Don Stewart,138177,36,372,472,22,0,Weak,0.041713397
1593077,einpoklum,138067,86,448,927,5,0,Weak,0.06370195
51197,Adam Matan,137993,155,415,585,73,0,Weak,0.073246712
412080,Maxim Egorushkin,137779,19,201,293,5,0,Weak,0.029812893
59303,ChrisF,137688,31,265,335,7,0,Weak,0.034820934
464988,MByD,137640,30,269,278,54,0,Weak,0.034952928
