user_id,DisplayName,Reputation,profile_views,up_votes_given_by_user,down_votes_given_by_user,CreationDate,LastAccessDate,gold_badges,silver_badges,bronze_badges,question_count,answer_count,comment_count,total_answer_score,accepted_answer_count,bounties_earned,bio_length,has_website,Location
519413,Rory McCrossan,337900,41082,17087,34261,24-11-2010 21:35,14-02-2026 23:12,41,322,353,45,10474,33759,25353,6270,150,106,1,"Buckinghamshire, United Kingdom"
20670,Tim Pietzcker,337623,18390,9631,1024,22-09-2008 19:14,20-01-2026 21:27,59,522,572,20,4334,8238,29937,2310,250,1643,1,"Ulm, Germany"
69755,Brian Campbell,335620,30289,1092,53,23-02-2009 05:39,04-02-2026 17:53,59,367,344,17,1010,1140,33072,512,200,939,1,"Montpelier, VT, USA"
51816,Joan Venge,334209,15401,3283,479,05-01-2009 21:39,10-01-2026 08:07,226,501,713,822,23,2609,14,9,,28,1,"Los Angeles, CA"
135152,OMG Ponies,334060,60678,5583,60,08-07-2009 18:28,25-04-2022 18:44,85,536,509,34,3000,7670,32032,1520,750,0,1,
1560062,zero323,331511,42191,4046,6932,28-07-2012 19:33,03-08-2024 23:05,108,982,958,6,2892,4653,31359,2129,3925,1400,1,
34088,Aaron Digulla,330179,42612,8186,197,04-11-2008 11:46,19-01-2026 15:08,111,626,840,352,6101,6844,26088,2046,950,100,1,"Zurich, Canton of Zurich Switzerland"
829571,assylias,330170,23866,14895,1323,05-07-2011 11:15,13-02-2026 08:16,84,680,806,144,3693,11553,30557,1799,2100,329,1,"London, United Kingdom"
398670,Craig Ringer,329491,25287,3846,475,22-07-2010 03:12,12-02-2026 00:01,84,743,821,89,3193,9898,29175,1795,1600,1939,1,"Western Australia, Australia"
46058,Jakub Narębski,327972,18768,1442,40,14-12-2008 01:08,08-02-2026 21:12,67,230,235,58,408,807,34515,118,150,0,1,"Torun, Poland"
507674,Niet the Dark Absol,325746,27567,1445,1844,14-11-2010 23:02,16-02-2023 11:21,86,480,604,274,7773,11835,27364,3068,1150,128,1,United Kingdom
96100,Tim Down,325701,22609,2367,125,26-04-2009 01:30,19-12-2025 13:35,76,461,546,3,1945,4141,30579,1003,2900,278,1,United Kingdom
131872,camickr,324771,20347,2330,1832,01-07-2009 17:57,14-02-2026 18:56,21,174,293,9,10103,17218,25296,4691,300,0,0,
7964527,BENY,324130,26291,6182,1128,04-05-2017 16:45,23-01-2024 19:55,22,176,250,17,11479,9295,25837,5508,300,714,1,United States
113716,user113716,323108,14801,3560,250,28-05-2009 12:41,24-10-2011 00:12,64,454,441,17,2550,6235,30495,1555,600,0,1,
24181,Greg,322924,17198,729,125,01-10-2008 15:15,19-09-2022 12:46,55,378,338,15,1338,624,31587,582,,52,1,United Kingdom
187690,AnT stands with Russia,322791,37993,554,476,10-10-2009 15:37,27-04-2023 13:31,44,548,795,33,3753,8241,31532,1441,350,0,1,"Silicon Valley, CA, United States"
12855,SilentGhost,322491,26469,1128,974,16-09-2008 15:59,05-04-2019 13:32,67,312,294,7,995,2118,29829,327,,431,0,
807126,Doug Stevenson,320667,56806,192,916,20-06-2011 17:45,14-02-2026 13:11,37,458,474,13,9911,19332,23821,5619,350,442,1,127.0.0.1
298479,ThiefMaster,320137,42071,6365,5522,21-03-2010 15:14,09-02-2026 18:45,85,608,648,95,3548,6263,27744,1635,250,242,1,Germany
1226963,rmaddy,319560,63877,2832,28325,22-02-2012 21:58,07-11-2022 23:43,44,549,592,36,6097,37411,25108,4240,525,208,1,
965051,adeneo,319160,23568,2102,831,26-09-2011 12:32,02-11-2025 14:00,29,410,392,0,7443,27985,26910,4078,1275,112,1,Norway
147356,larsks,318880,16659,1091,8346,29-07-2009 19:29,28-01-2026 21:41,50,476,484,104,4688,9336,26778,2849,2225,270,1,
208809,Gordon,318023,34562,7368,4248,11-11-2009 16:11,28-01-2026 17:40,76,548,566,14,2686,8976,29323,1377,1000,0,1,Germany
2422776,Mureinik,316481,22884,12965,48891,26-05-2013 17:34,14-02-2026 23:35,54,410,408,0,10481,7354,24880,4495,350,102,1,"Tel Aviv, Israel"
75170,John Feminella,313691,18224,303,12,08-03-2009 02:20,12-02-2026 13:36,49,348,362,71,1060,959,30903,455,1025,534,1,"Charlottesville, VA"
24874,Drew Noakes,313519,16326,5296,184,03-10-2008 15:02,06-02-2026 03:10,174,704,770,311,1188,2616,22952,290,200,39,1,"Melbourne, Australia"
2069064,Barry,313373,23562,6076,2678,13-02-2013 16:10,14-02-2026 22:13,33,742,1103,222,4386,7716,27057,2782,4425,1950,1,
2877241,Vlad from Moscow,313295,26932,5264,3227,13-10-2013 23:45,14-02-2026 09:18,27,204,358,61,13494,13014,24153,4642,100,943,1,"Moscow, Russia"
1259510,JohnnyHK,312963,13030,4011,2038,09-03-2012 14:28,14-02-2026 02:26,70,632,479,2,2475,4019,28155,1855,2225,267,1,Wisconsin
748858,mgilson,312298,14861,4412,133,23-02-2011 15:37,06-02-2026 14:52,70,658,723,127,3967,10780,29066,2073,100,440,1,"Pittsburgh, PA, United States"
207421,user207421,311947,113930,11702,41202,10-11-2009 00:46,14-02-2026 03:39,45,324,493,11,13832,60221,23655,4255,2675,126,1,
113962,Alasdair,310375,15850,6030,511,28-05-2009 20:26,13-02-2026 18:12,59,605,534,20,4248,8139,25594,2991,750,29,1,"Brighton, UK"
5987,Mark Ransom,310169,58122,17067,708,11-09-2008 21:06,14-02-2026 15:09,45,423,661,86,5529,19751,25066,1769,2125,220,1,"Minneapolis, MN"
37213,duffymo,309681,37041,8221,7121,16-10-2008 01:43,14-02-2026 02:32,46,377,572,37,8075,13483,26695,1842,275,269,1,
40342,Joachim Sauer,309419,35997,9593,2560,24-11-2008 18:16,14-02-2026 14:52,59,569,625,9,2545,10284,30516,1204,300,183,1,"Linz, Austria"
174728,John La Rooy,306419,24088,2254,215,17-09-2009 03:45,11-02-2026 03:38,54,379,515,8,3657,4697,29747,1023,300,763,1,"Melbourne, Victoria, Australia"
116,Mark Harrison,306284,26953,2596,37,02-08-2008 05:51,13-02-2026 05:47,132,355,498,372,342,307,16110,98,75,808,1,"Piedmont, CA"
405017,Phrogz,304606,22235,11450,1240,05-01-2010 20:15,07-02-2026 18:00,115,671,758,320,2139,5205,26923,1022,75,260,1,"Boulder, CO"
147192,Matthieu M.,303888,30409,11312,314,29-07-2009 14:58,14-02-2026 14:00,58,499,756,74,3236,12361,27395,1201,800,1190,1,"Zug, Switzerland"
526535,manojlds,303819,14456,1655,637,01-12-2010 12:41,13-02-2026 18:40,66,483,426,17,2119,1316,28424,940,175,467,1,"Chennai, India"
6521,Paul Dixon,302201,15633,3222,472,15-09-2008 11:56,04-02-2026 14:01,54,315,349,19,1283,1016,30605,528,725,997,1,United Kingdom
16076,Mitch Wheat,301722,53022,7285,35915,17-09-2008 14:33,27-01-2026 04:04,44,482,552,3,3978,12132,27235,1514,325,1254,1,"Perth, Western Australia"
97337,Rob Napier,301539,26157,12831,52,28-04-2009 20:16,18-01-2026 17:27,37,494,661,29,5715,9385,24265,3313,3850,877,1,"Tolland, CT"
2711488,Holger,301441,53806,3802,1546,23-08-2013 15:01,13-02-2026 11:28,43,483,832,1,4196,27698,25926,2337,12575,0,1,Berlin
342852,Sean Patrick Floyd,300802,32429,5532,53,17-05-2010 08:14,28-01-2026 22:17,72,481,598,85,2605,3889,27243,994,300,782,1,"Seattle, WA, United States"
464744,Blender,300392,36889,2866,647,02-10-2010 17:47,05-04-2020 03:28,55,463,513,105,4165,10535,26824,1844,100,446,1,USA
14122,Charles Duffy,299862,36576,6165,5038,16-09-2008 22:05,14-02-2026 20:00,43,454,508,67,5572,63710,27350,3319,1950,164,1,"Chicago, IL"
53013,Daniel C. Sobral,297856,30012,8908,73,08-01-2009 17:09,25-04-2025 15:06,88,509,688,84,2005,3034,26764,778,400,700,1,"Boulder, CO, USA"
105929,Remus Rusanu,295755,26360,3577,255,13-05-2009 03:12,09-10-2025 08:50,42,459,583,65,4628,4216,25126,2170,2800,188,1,"Bucharest, Romania"
2336654,piRSquared,295726,22111,12739,399,30-04-2013 16:09,17-07-2025 20:34,68,510,656,245,6021,6227,25591,2785,3300,1891,1,"San Diego, CA, USA"
1983854,fedorqui,293901,26642,9388,728,16-01-2013 13:43,10-02-2026 09:35,113,595,642,116,2677,8508,25379,1547,100,867,1,
98713,Thomas Levesque,293859,28196,5335,253,30-04-2009 16:19,30-01-2026 13:49,73,640,769,134,3458,4826,25511,1686,750,340,1,"Paris, France"
5133585,Sweeper,293790,21287,7701,2719,20-07-2015 03:49,15-02-2026 00:35,23,263,443,306,8381,17971,19692,5599,4300,2011,1,HK
1529630,Oriol,291034,10949,1491,3105,16-07-2012 17:38,12-02-2022 16:08,71,459,536,103,3551,6177,25491,1589,1175,1388,1,Catalonia
6068,Pablo Fernandez,289794,15226,959,101,12-09-2008 08:42,06-01-2026 07:20,141,406,653,774,217,1344,1107,102,550,173,1,United Kingdom
35070,phihag,289616,24355,3066,658,06-11-2008 12:54,14-02-2026 08:59,75,475,489,61,2082,2627,27071,1038,250,186,1,"Düsseldorf, Germany"
325565,Joe Kington,286806,16982,10659,1,25-04-2010 21:22,03-01-2026 01:23,73,621,474,2,1051,1967,27739,743,400,550,1,"Houston, TX"
2357112,user2357112,286583,43383,3757,20853,07-05-2013 06:17,15-02-2026 00:26,32,492,574,29,5112,29942,24253,3017,3350,0,1,
47773,Matthew Flaschen,286579,17600,8710,1092,19-12-2008 13:36,30-01-2026 17:47,53,525,555,24,3158,4428,27891,1187,150,0,1,"Philadelphia, PA"
5044042,vadian,286292,22071,1272,644,24-06-2015 09:58,14-02-2026 22:39,32,378,379,3,8002,18904,21226,4542,4200,67,1,"St. Gallen, Switzerland"
103167,Ben Voigt,286171,49271,10692,1774,07-05-2009 21:29,13-02-2026 17:01,45,445,765,61,6453,31694,24465,2582,2900,1012,0,"Houston, TX"
522444,Hovercraft Full Of Eels,285786,102047,19870,90298,27-11-2010 18:15,08-01-2026 17:49,25,268,391,6,7700,35038,24441,3939,450,325,1,
65387,mpen,285343,18023,13099,365,12-02-2009 03:01,14-02-2026 02:55,291,898,1312,1530,1209,7330,9715,301,50,105,1,San Francisco Bay Area
5928186,Shubham Khatri,283993,34095,3365,761,15-02-2016 04:45,14-07-2025 12:46,58,431,411,38,4377,6593,24062,2406,7700,2534,1,"London, United Kingdom"
21886,RichieHindle,283750,13581,4324,587,24-09-2008 21:02,07-02-2026 14:24,49,367,408,35,1544,1183,27701,687,100,530,1,"Hertford, United Kingdom"
61305,Aaron Bertrand,282278,34863,4634,11310,01-02-2009 23:01,13-02-2026 16:14,37,470,468,2,4061,17147,26556,2265,900,614,1,"Matthews, NC"
438154,Sotirios Delimanolis,281167,79065,3160,80154,02-09-2010 15:56,14-02-2026 14:49,62,718,744,122,4552,26210,25757,2752,1050,468,1,
8620333,Temani Afif,281086,40750,5979,31088,16-09-2017 21:00,14-02-2026 23:35,31,381,506,10,7702,23401,21192,4889,8425,1228,1,Tunisia
13005,Steve Jessop,280972,29272,5310,723,16-09-2008 16:36,09-07-2025 16:10,40,473,710,12,3230,16199,27700,1367,475,697,1,"Oxford, United Kingdom"
1774667,Yakk - Adam Nevraumont,280629,22868,6192,1665,25-10-2012 15:20,12-02-2026 15:36,31,368,588,35,5700,13958,24340,2248,1125,2125,1,Canada
8394265,Rémi Rousselet,280119,38033,267,261,31-07-2017 13:22,02-02-2026 20:50,89,561,457,51,1037,2159,26315,658,1375,1980,1,"Paris, France"
390330,basarat,278426,19388,1326,45,13-07-2010 10:05,06-02-2026 01:25,61,475,528,93,4030,1756,23649,1816,225,2100,1,"Melbourne, Australia"
1348195,Benjamin Gruenbaum,277775,43107,4167,2884,21-04-2012 11:00,22-01-2026 10:43,91,525,525,75,1900,9857,22560,1208,2225,5085,1,Israel
63051,flybywire,276862,5108,1192,297,05-02-2009 20:53,14-04-2025 10:29,201,409,509,365,92,152,900,23,0,0,1,
8206,Eli Bendersky,276737,49925,2553,259,15-09-2008 15:24,09-01-2026 03:10,92,372,427,72,1649,1552,21545,685,625,176,1,California
7412,dogbane,276539,8911,385,317,15-09-2008 13:41,06-03-2022 15:19,77,407,415,55,1792,852,31734,737,50,18,0,"London, United Kingdom"
60761,Henk Holterman,275757,37417,16392,7622,30-01-2009 18:53,14-02-2026 19:57,33,356,542,11,5322,20641,23183,2645,825,0,1,Netherlands
179736,TIMEX,274932,11179,734,38,27-09-2009 11:27,02-05-2025 19:31,370,806,1101,1573,53,814,146,22,0,0,1,
129570,Oliver Charlesworth,273935,45007,3075,10992,26-06-2009 17:46,02-09-2021 21:26,34,591,688,20,4181,22194,28492,1818,1200,102,1,"London, United Kingdom"
87015,Salman Arshad,273699,27149,5380,2040,04-04-2009 05:53,10-02-2026 20:19,85,451,541,156,3392,8772,22939,1733,6575,45,1,"Karachi, Pakistan"
516548,G. Grothendieck,273646,31314,6237,740,22-11-2010 19:12,14-02-2026 13:11,18,222,365,0,7319,7380,21877,3500,1225,77,1,
12960,Brian Agnew,273473,15471,6069,146,16-09-2008 16:24,06-02-2026 16:00,38,342,443,2,3811,2334,25249,1159,200,1012,1,"London, United Kingdom"
174777,John Rotenstein,273122,37006,3710,52,17-09-2009 06:00,12-02-2026 04:48,28,457,543,0,7837,15326,21805,3347,100,27,1,"Sydney, Australia"
596285,BMitch,271713,13822,1530,1167,31-01-2011 03:04,15-02-2026 00:58,53,557,514,5,2633,4319,24461,1330,5650,532,1,Virginia
6618622,CopsOnRoad,271444,19347,790,150,21-07-2016 09:21,08-01-2026 03:08,97,702,471,0,1307,1708,27167,478,3175,45,1,Locating...
541091,Michael Berkowski,271410,21686,9083,993,13-12-2010 21:19,13-02-2026 16:00,47,452,395,10,3728,15800,23341,2435,450,976,1,"Minneapolis, MN"
55847,LukeH,271110,7996,6032,334,16-01-2009 14:15,24-01-2020 11:14,59,375,411,1,1572,2420,26046,696,200,0,1,"Cardiff, United Kingdom"
3474,erickson,270695,24685,5242,1079,28-08-2008 17:28,12-02-2026 17:59,59,407,502,12,2221,3886,27055,901,750,0,1,United States
112968,knittl,269804,17140,3736,2441,27-05-2009 07:53,14-02-2026 20:55,59,339,406,115,3068,7870,23519,1220,275,3081,1,Austria
54680,Sampson,268895,29667,4575,296,13-01-2009 17:11,15-09-2025 13:57,76,547,570,71,2745,4384,25072,1266,125,1521,1,Florida
39677,Blankman,268660,20874,2350,20,03-11-2008 21:48,16-11-2025 13:11,332,801,1259,2631,20,2010,43,10,,22,1,blankville
458193,Dan Abramov,268652,104623,3227,151,25-09-2010 14:28,13-02-2026 15:22,87,418,524,153,648,1333,24861,367,300,275,1,"London, UK"
49153,Ali,268108,35197,7274,685,26-12-2008 04:39,05-02-2026 05:26,270,595,789,832,228,1786,1112,76,100,81,1,http://ali.actor
16343464,mozway,267353,52039,9860,296,29-06-2021 14:57,14-02-2026 13:41,13,56,107,3,13221,20323,17941,7089,2250,2433,1,Mare Tranquillitatis
14065,Loki Astari,266816,33387,3482,882,16-09-2008 21:51,11-02-2026 20:37,87,346,576,99,2822,11250,26237,733,350,144,1,"Seattle, WA"
827263,Keith Thompson,266034,66380,1539,618,03-07-2011 20:48,14-02-2026 05:14,46,450,668,19,3167,17543,25800,1396,900,274,1,"San Diego, CA"
252000,fredoverflow,264984,20559,4447,227,16-01-2010 02:41,02-05-2024 08:08,101,406,681,430,995,3148,14754,285,,87,1,Germany
491243,John Woo,264624,30594,2576,1679,29-10-2010 11:47,12-02-2026 18:51,70,509,501,60,5845,5985,25433,3030,550,0,1,"Dipolog, Philippines"
1855677,IRTFM,264291,41742,10036,1855,16-09-2009 02:13,13-02-2026 01:39,22,381,504,23,6752,19721,22162,2664,725,91,1,"Alameda, CA"
464709,Frédéric Hamidi,263946,23641,10059,13693,02-10-2010 16:45,12-02-2026 22:48,42,497,487,1,2514,7047,24390,1518,525,400,1,France
14955,Thilo,263836,17537,10990,691,17-09-2008 04:23,13-06-2024 10:51,107,527,674,216,3543,13306,20004,1519,100,0,1,Singapore
12299030,Asperi,262561,20366,3899,574,30-10-2019 17:46,13-02-2026 10:07,28,594,890,3,4719,5612,20022,3085,15725,357,1,"Kyiv, Ukraine"
126042,Mark Rushakoff,260506,10539,1443,0,20-06-2009 01:27,04-03-2018 18:12,47,412,401,20,1153,556,25122,465,525,775,1,USA
673730,Luchian Grigore,259848,27175,3352,1323,23-03-2011 19:21,27-01-2026 14:24,68,466,634,122,3947,6264,23983,1601,,40,1,"Bucharest, Romania"
12597,Ian Boyd,259612,15614,5733,164,16-09-2008 14:53,12-02-2026 22:10,272,922,1286,968,1026,4135,12505,293,500,1362,1,"Windsor, ON, Canada"
6464308,Laurenz Albe,258293,56783,5844,876,14-06-2016 11:41,14-02-2026 20:17,22,315,394,5,9116,13958,18746,4524,1425,281,1,"Vienna, Austria"
3730754,LoicTheAztec,256770,46994,7366,7984,11-06-2014 15:31,10-02-2026 03:08,25,405,452,5,5660,6149,18812,4368,2350,3301,1,"Paris, France"
251311,zerkms,256165,28146,10138,6266,15-01-2010 05:58,12-02-2026 20:06,74,448,551,277,3352,28331,19936,1981,100,218,1,"Wellington, New Zealand"
204847,Mike Seymour,256022,23357,8024,70,06-11-2009 13:33,06-07-2015 16:46,30,468,659,0,4387,8959,26333,2252,250,274,0,United Kingdom
82548,David Thomas,254232,24969,9960,7350,25-03-2009 12:30,15-02-2026 00:43,53,382,421,29,4832,18077,22579,1955,50,4147,1,"Cambridge, United Kingdom"
125734,Titian Cernicova-Dragomir,253430,22036,3733,54,19-06-2009 13:08,13-02-2026 10:11,37,466,396,6,3435,4452,20797,2543,6025,794,1,"London, UK"
1427416,BrenBarn,253121,10594,540,1557,31-05-2012 03:36,04-02-2026 04:26,39,421,393,24,2289,5664,23025,1271,800,252,1,"Santa Barbara, CA"
75525,Fenton,253090,11767,2921,207,09-03-2009 08:37,29-01-2026 14:08,74,405,414,99,3026,2283,22666,1247,575,184,1,United Kingdom
4323,John Zwinck,252503,17848,3960,811,02-09-2008 20:46,01-02-2026 15:18,44,348,459,125,5529,8085,21064,2353,625,0,1,
846892,Ashwini Chaudhary,252292,40135,4866,4150,15-07-2011 17:16,15-01-2026 19:26,60,479,520,18,3772,6713,24571,1765,300,2682,1,Toronto
33213,Stack Overflow is garbage,249719,27646,3874,1797,31-10-2008 20:31,09-11-2024 22:45,53,356,558,19,1789,7163,24619,546,225,107,1,
5233410,Nkosi,249530,17275,11440,7386,16-08-2015 23:54,14-02-2026 18:25,38,472,506,4,4284,12327,18557,2898,18875,0,1,Trinidad and Tobago
426671,Taryn,249042,43687,3835,3221,20-08-2010 19:01,13-02-2026 21:22,57,375,409,57,3529,5739,22525,2108,600,170,1,Arizona
7552,glenn jackman,248906,19497,13304,221,15-09-2008 13:57,05-02-2026 15:46,43,233,365,18,7839,12237,21253,2462,250,1191,1,"Ottawa, Canada"
41071,svick,246795,14653,15356,1529,26-11-2008 15:47,06-02-2026 13:32,54,407,537,74,3039,9169,21519,1622,700,0,1,"Prague, Czech Republic"
366904,Cody Gray,246177,81871,19320,48383,11-06-2010 06:57,13-02-2026 21:27,53,514,591,14,2550,15795,22368,1444,425,1986,1,"Austin, TX, USA"
84651,Justin Niessner,245916,15332,2383,46,30-03-2009 14:24,07-11-2025 08:02,40,416,546,12,3625,2320,22314,1353,250,614,1,"Bellefonte, PA, USA"
6622587,eyllanesc,245692,58723,3959,35293,21-07-2016 23:29,12-02-2026 18:35,19,206,283,3,6797,20464,15544,5852,2400,3177,1,earth
152948,hobbs,245476,8799,2122,1245,08-08-2009 11:16,14-02-2026 13:40,20,225,304,4,1863,2901,23290,887,1100,621,1,"New Jersey, United States"
1030675,choroba,245140,10650,3321,64,05-11-2011 02:03,13-02-2026 15:56,27,225,308,5,5667,7407,20553,2525,200,54,1,Czech Republic
36305,Dimitre Novatchev,244319,51651,5202,1263,10-11-2008 19:55,14-02-2026 23:25,27,308,438,7,5163,9526,20102,2545,2250,2368,1,United States
634824,Matt Johnson-Pint,244045,20854,7801,1420,25-02-2011 20:27,13-02-2026 21:37,75,469,622,75,2979,7653,21040,1595,1475,69,1,"Woodinville, WA, USA"
1199,Blair Conrad,243920,7602,2103,25,13-08-2008 12:45,22-11-2025 19:42,25,137,114,2,356,382,23965,193,,635,1,"Waterloo, Canada"
33518,Tomas Petricek,243664,19906,1025,93,02-11-2008 23:44,05-12-2025 10:12,22,397,563,0,3304,2157,21388,2029,1075,774,1,"Prague, Czechia"
1566221,rici,243621,14048,2353,2942,31-07-2012 15:39,19-02-2023 06:09,30,263,365,7,6045,15789,19120,3520,600,721,1,Peru
103154,axtavt,243374,7877,8714,18,07-05-2009 21:00,02-06-2025 16:11,42,518,486,0,2406,1373,22021,1572,100,0,0,"Moscow, Russia"
115730,Dave DeLong,243303,29093,6414,256,02-06-2009 02:01,13-10-2025 14:34,58,453,499,25,1908,2206,22418,967,950,552,1,ZZ9 Plural Z Alpha
45914,jason,242718,11971,1678,1405,13-12-2008 03:42,07-06-2016 20:02,36,437,532,18,2027,3137,23879,899,200,1347,1,
2680216,Josh Crozier,242557,22039,40656,6178,13-08-2013 21:08,11-02-2026 17:13,56,401,316,0,2183,2524,21846,1640,1975,324,1,United States
248823,Marcin,241435,21348,15000,6677,12-01-2010 11:14,31-01-2026 07:03,16,316,368,8,7343,16245,16794,4465,4725,0,1,
260990,Jigar Joshi,241432,46345,4853,18,28-01-2010 12:51,15-12-2025 17:24,42,410,446,49,3556,5411,21974,1283,50,195,1,
48523,Andrew,241369,8661,970,72,23-12-2008 00:36,13-02-2026 23:45,196,532,722,739,290,1048,6968,84,0,0,1,"Portland, OR"
134633,caf,241131,11810,5448,125,08-07-2009 01:16,02-02-2026 02:59,42,344,481,3,2924,4584,22399,1336,900,0,1,Australia
8985,Ryan McGeary,241081,11078,1196,103,15-09-2008 17:24,13-02-2026 20:08,13,100,104,9,150,154,24020,67,200,1480,1,"Lafayette, CO, United States"
229044,user229044,241043,44757,3422,11714,10-12-2009 18:20,13-02-2026 19:09,41,348,350,13,3141,9000,21516,1589,275,17,1,
15498,Damien_The_Unbeliever,241024,31524,3384,444,17-09-2008 09:56,14-02-2026 16:35,28,358,470,39,5029,25377,20064,2680,1600,66,1,United Kingdom
12870,Oli,240806,11803,960,143,16-09-2008 16:02,21-12-2025 11:00,68,227,305,212,613,549,6057,166,75,1402,1,"England, United Kingdom"
1903116,thefourtheye,240787,19235,8982,1129,03-02-2012 05:26,16-12-2025 06:36,53,467,505,21,2980,5913,22756,1778,100,425,1,"Chennai, India"
654031,Chris Pratt,240568,50709,948,2640,10-03-2011 17:41,17-09-2025 11:56,37,414,470,51,5175,7532,20009,2507,475,111,1,"Houston, Texas, USA"
2079303,eerorika,240056,9779,2881,263,16-02-2013 21:46,15-09-2025 14:44,13,213,355,4,6870,8561,20541,2855,50,619,1,"Dublin, Ireland"
50552,Andomar,239432,10088,3522,202,31-12-2008 17:45,01-01-2026 10:45,55,388,412,28,4261,4350,20874,1800,375,625,1,Netherlands
417562,lonesomeday,238799,8032,3621,363,11-08-2010 17:43,29-08-2023 17:42,54,330,329,6,2125,2955,22440,1099,25,1222,1,United Kingdom
50742,Chuck,237734,13546,9271,805,01-01-2009 20:27,14-02-2026 00:39,31,308,393,2,2602,3846,21638,1077,250,0,1,
2303865,Leo Dabus,237617,19913,1265,1462,21-04-2013 07:25,13-02-2026 23:29,61,514,626,2,2489,15297,21216,1536,925,1249,1,Brazil
470005,Sergey Berezovskiy,237013,22225,4284,823,08-10-2010 08:15,15-01-2026 17:26,44,441,469,10,4160,6886,20997,2347,650,975,1,"Dublin, Ireland"
201359,Óscar López,236886,13177,4927,1138,03-11-2009 02:23,14-02-2026 08:57,38,321,391,21,4240,3518,20077,2175,750,309,1,"Madrid, Spain"
1386886,jAndy,236708,11678,1628,566,30-03-2010 10:29,22-01-2026 03:06,57,313,363,65,1983,2171,21561,875,800,821,1,Germany
46642,R. Martinho Fernandes,236280,28963,5952,2110,16-12-2008 12:15,16-07-2018 09:43,73,444,518,77,1213,7952,18645,563,600,924,1,"Berlin, Germany"
2380830,Bathsheba,235553,20871,8809,8438,14-05-2013 08:33,13-02-2026 06:43,35,377,506,48,5362,11057,23342,1760,800,252,1,"Mayfair, London"
535871,Ted Hopp,235382,27445,3367,338,09-12-2010 03:30,13-02-2026 15:22,49,413,533,92,4351,8548,20381,1885,100,944,1,"Potomac, MD"
298225,Eric Postpischil,234793,21116,4010,8467,21-03-2010 00:38,15-02-2026 00:18,15,201,385,20,6068,24633,19513,2868,350,80,1,
126014,Mark Seemann,234313,37740,6624,166,19-06-2009 22:38,14-02-2026 15:30,51,449,778,79,2850,4371,19949,1489,950,300,1,"Copenhagen, Denmark"
